unq:name@System.system_id,unq:name,ls_from_star,blackmarket,max_pad_size,market,shipyard,modified,outfitting,rearm,refuel,repair,planetary
'18 PUPPIS','Moore Terminal',5237,'N','L','Y','Y','2015-06-08 16:08:27','Y','Y','Y','Y','N'
'18 PUPPIS','Shatalov Station',5230,'N','L','Y','Y','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'18 PUPPIS','Willis Relay',0,'?','L','Y','N','2016-01-02 01:14:17','Y','?','?','?','Y'
'18 SCORPII','Alvarez de Pineda City',6942,'N','L','Y','Y','2015-06-10 08:40:30','Y','Y','Y','Y','N'
'18 SCORPII','Bolger Gateway',17332,'N','L','Y','Y','2015-05-04 22:06:37','Y','Y','Y','Y','N'
'18 SCORPII','Dashiell Landing',0,'?','L','Y','N','2015-12-29 00:34:26','Y','?','?','?','?'
'18 SCORPII','De Caminha Keep',6542,'N','L','Y','N','2015-12-26 02:51:15','Y','Y','Y','Y','Y'
'18 SCORPII','Fadlan Ring',7053,'N','M','Y','N','2015-06-21 23:06:57','Y','Y','Y','Y','N'
'18 SCORPII','Kratman Horizons',0,'?','L','Y','N','2015-12-29 01:04:44','Y','?','?','?','?'
'18 SCORPII','Laird Orbital',6545,'Y','L','Y','Y','2015-10-22 19:13:20','Y','Y','Y','Y','N'
'18 SCORPII','Normand Works',0,'?','?','Y','?','2016-01-10 04:42:00','?','?','?','?','?'
'18 SCORPII','Swift Orbital',6805,'Y','L','Y','Y','2015-06-21 23:06:57','Y','Y','Y','Y','N'
'18 SCORPII','Walters Station',6603,'N','M','Y','N','2015-06-21 23:06:57','N','N','Y','Y','N'
'19 AQUILAE','Chretien Port',0,'Y','M','Y','N','2015-10-10 16:16:09','N','Y','Y','Y','N'
'19 AQUILAE','Scobee Landing',0,'Y','M','N','N','2015-10-10 16:16:09','Y','Y','N','Y','N'
'19 LEONIS MINORIS','Alexander Terminal',322643,'N','L','Y','Y','2015-06-21 23:25:24','Y','Y','Y','Y','N'
'19 LEONIS MINORIS','Arnason Hub',322005,'N','M','Y','N','2015-10-10 16:16:09','Y','Y','Y','N','N'
'19 LEONIS MINORIS','Atwood Terminal',323011,'N','M','Y','N','2015-06-21 23:25:24','N','Y','Y','Y','N'
'19 LEONIS MINORIS','Beaumont Terminal',3778,'N','M','Y','N','2015-06-21 23:25:24','Y','Y','Y','Y','N'
'19 LEONIS MINORIS','Huxley Port',323012,'N','M','Y','N','2015-12-07 16:24:35','N','Y','Y','Y','N'
'19 LEONIS MINORIS','Litke City',321402,'N','L','Y','Y','2015-06-21 23:25:24','Y','Y','Y','Y','N'
'19 LEONIS MINORIS','Mitchison Orbital',321763,'N','L','Y','Y','2015-06-21 23:25:24','Y','Y','Y','Y','N'
'19 LEONIS MINORIS','Moffitt Terminal',2758,'N','M','Y','N','2015-06-11 22:26:16','N','N','Y','N','N'
'19 LEONIS MINORIS','Tshang City',1114,'N','L','Y','Y','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'19 PHI-2 CETI','Baturin Gateway',11055,'N','M','Y','N','2015-06-21 23:12:43','N','N','Y','Y','N'
'19 PHI-2 CETI','Borisenko Gateway',10767,'N','L','Y','Y','2015-05-09 17:22:52','Y','Y','Y','Y','N'
'19 PHI-2 CETI','Crick City',1127,'N','L','Y','Y','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'19 PHI-2 CETI','Culbertson Terminal',10766,'Y','L','Y','Y','2015-06-21 23:12:43','Y','Y','Y','Y','N'
'19 PHI-2 CETI','Garriott Hub',10855,'N','M','Y','N','2015-06-21 23:12:43','N','N','Y','Y','N'
'19 PHI-2 CETI','Leibniz Dock',11384,'Y','M','Y','N','2015-06-21 23:12:43','Y','Y','Y','N','N'
'19 PHI-2 CETI','Vishweswarayya Ring',10893,'N','L','Y','Y','2015-06-21 23:12:43','Y','Y','Y','Y','N'
'19 PHI-2 CETI','Zindell Base',0,'?','?','Y','?','2016-01-10 21:08:04','?','?','?','?','?'
'19 XI CORONAE BOREALIS','Shawl Platform',0,'N','M','Y','N','2015-10-10 16:16:09','N','N','Y','Y','N'
'19 XI CORONAE BOREALIS','Shepherd Port',0,'N','M','Y','N','2015-10-10 16:16:09','N','N','Y','N','N'
'2 LYNCIS','Saunders Colony',4895,'Y','M','Y','N','2015-07-17 20:56:40','Y','Y','Y','N','N'
'2 LYNCIS','Schilling Settlement',3635,'N','M','Y','N','2015-07-17 20:56:19','N','N','Y','Y','N'
'2 OMEGA LEONIS','Creamer Station',385,'Y','M','Y','N','2015-10-10 16:16:09','N','N','N','Y','N'
'2 OMEGA LEONIS','Edwards City',254,'Y','L','Y','Y','2015-07-17 20:57:22','Y','Y','Y','Y','N'
'2 OMEGA LEONIS','Tryggvason Terminal',623,'N','M','Y','N','2015-07-17 20:58:09','N','N','Y','Y','N'
'20 ARIETIS','Hirase Colony',1251,'N','M','Y','N','2015-06-28 19:29:45','N','N','Y','Y','N'
'20 LEONIS MINORIS','Poncelet Terminal',34991,'N','M','Y','N','2015-08-16 22:31:09','N','N','Y','N','N'
'20 OPHIUCHI','Artsebarsky Gateway',5677,'Y','M','Y','N','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'20 OPHIUCHI','Chargaff Port',3788,'Y','L','Y','Y','2015-07-07 01:04:19','Y','Y','Y','Y','N'
'20 OPHIUCHI','Walters Silo',0,'?','L','Y','N','2015-12-28 13:15:53','Y','?','?','?','?'
'21 DRACO','Atwater Terminal',11835,'N','M','N','N','2015-05-01 05:13:42','Y','N','Y','Y','N'
'21 DRACO','Chilton Terminal',815,'N','L','Y','Y','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'21 DRACO','Davis Enterprise',21174,'Y','L','Y','Y','2015-10-10 16:16:09','Y','Y','Y','Y','N'
'21 DRACO','Dunn Orbital',12222,'N','L','Y','Y','2015-06-21 23:16:04','Y','Y','Y','Y','N'
'21 DRACO','Onizuka Station',288,'N','M','Y','N','2015-03-19 11:43:29','N','N','Y','Y','N'
'21 DRACO','Scott Orbital',288,'N','M','Y','N','2015-04-14 04:20:16','Y','N','Y','Y','N'
'21 DRACO','Still Dock',2160,'N','M','Y','N','2015-04-29 12:53:07','N','N','Y','Y','N'
'21 ETA CYGNI','Fincke Landing',581,'N','M','Y','N','2015-12-05 20:23:51','N','N','Y','Y','N'
'21 LEONIS MINORIS','Barcelos Hub',10485,'Y','M','Y','N','2015-06-21 23:19:08','Y','Y','Y','Y','N'
'21 LEONIS MINORIS','Von Bellingshausen Orbital',4498,'N','L','Y','Y','2015-06-21 23:19:08','Y','Y','Y','Y','N'
'22 G LEONIS','Banks Dock',2280,'N','M','Y','N','2015-04-18 08:23:32','N','N','Y','Y','N'
'22 GAMMA PISCIS AUSTRINI','Maupertuis Settlement',44916,'N','M','Y','N','2015-11-21 19:00:26','Y','N','Y','Y','N'
'22 GAMMA PISCIS AUSTRINI','Piazzi Platform',0,'N','M','N','N','2015-10-10 16:16:10','N','N','Y','Y','N'
'23 ANDROMEDAE','Amis Orbital',271,'N','L','Y','Y','2015-06-21 23:05:52','Y','Y','Y','Y','N'
'23 ANDROMEDAE','Hinz Station',877,'N','L','Y','Y','2015-06-21 23:05:51','Y','Y','Y','Y','N'
'23 ANDROMEDAE','Lamarck Silo',0,'?','L','Y','N','2015-12-27 12:42:34','Y','?','?','?','?'
'23 ANDROMEDAE','Lebesgue Orbital',2257,'N','M','Y','N','2015-06-21 23:05:52','N','N','Y','N','N'
'23 ANDROMEDAE','Tshang Hub',345,'Y','L','Y','Y','2015-10-10 16:16:10','Y','Y','Y','Y','N'
'23 ANDROMEDAE','Vonnegut Hub',587,'N','L','Y','Y','2015-06-21 23:05:52','Y','Y','Y','Y','N'
'23 ARIETIS','Collins Works',118,'Y','L','N','N','2016-01-01 18:21:24','Y','Y','Y','Y','Y'
'23 ARIETIS','Lerner Landing',199,'N','M','Y','N','2015-06-01 02:02:01','N','N','Y','Y','N'
'23 ARIETIS','Stefansson Settlement',118,'N','M','Y','N','2015-06-01 02:02:01','N','N','Y','Y','N'
'23 ARIETIS','Wilmore Depot',199,'N','L','Y','N','2016-01-07 22:50:59','Y','Y','Y','Y','Y'
'23 DELTA PISCIS AUSTRINI','Almagro Prospect',2609,'N','L','Y','Y','2015-12-22 06:59:39','Y','Y','Y','Y','N'
'23 DELTA PISCIS AUSTRINI','Obruchev Vision',4733,'N','M','Y','N','2015-06-21 23:10:40','N','N','Y','Y','N'
'23 DELTA PISCIS AUSTRINI','Weinbaum Installation',3521,'N','L','Y','N','2016-01-07 21:17:07','Y','Y','Y','Y','Y'
'23 H URSAE MAJORIS','Ellern Station',3296,'N','L','Y','Y','2015-08-22 05:50:01','Y','Y','Y','Y','N'
'23 LIBRAE','Howe Relay',3255,'N','M','Y','N','2015-10-10 16:16:10','Y','N','Y','Y','N'
'233 G. AQUARII','Bode''s Claim',0,'N','M','Y','N','2015-10-10 16:16:10','N','N','Y','Y','N'
'234 G. CARINAE','Cartan Terminal',4015,'N','L','Y','Y','2015-07-17 21:00:27','Y','Y','Y','Y','N'
'234 G. CARINAE','Mitropoulos Enterprise',4245,'N','M','Y','N','2015-07-17 20:59:59','N','N','Y','Y','N'
'234 G. CARINAE','Rand Orbital',4326,'Y','L','Y','Y','2015-07-17 20:59:29','Y','Y','Y','Y','N'
'234 G. CARINAE','Vasilyev Observatory',0,'?','L','?','N','2016-01-05 22:08:00','Y','?','?','?','Y'
'234 G. CARINAE','Watts Dock',4212,'N','L','Y','Y','2015-07-17 21:00:45','Y','Y','Y','Y','N'
'239 G. AQUARII','Amis Oasis',0,'N','M','Y','N','2015-10-10 16:16:10','N','Y','Y','Y','N'
'239 G. AQUARII','Herreshoff Landing',0,'N','M','Y','N','2015-10-10 16:16:10','N','N','Y','Y','N'
'24 AQUARII','Hedin Holdings',1144,'Y','M','Y','N','2015-10-10 16:16:10','N','Y','Y','Y','N'
'24 AQUARII','Ziemianski Port',702,'Y','M','Y','N','2015-10-10 16:16:10','Y','Y','Y','Y','N'
'24 CANUM VENATICORUM','Elcano Platform',0,'N','M','Y','N','2015-10-10 16:16:10','N','N','Y','Y','N'
'24 G. CARINAE','Chawla Landing',1677,'N','M','Y','N','2015-06-21 23:31:17','N','N','Y','N','N'
'24 IOTA CRATERIS','Cartan Terminal',874,'N','M','Y','N','2015-04-29 13:17:51','N','N','Y','Y','N'
'24 IOTA CRATERIS','Haber Dock',874,'Y','L','Y','Y','2015-04-29 13:16:54','Y','Y','Y','Y','N'
'241 G. AQUARII','Anderson Ring',2578,'N','L','Y','Y','2015-06-21 23:11:06','Y','Y','Y','Y','N'
'241 G. AQUARII','Gibson City',1057,'N','L','Y','Y','2015-08-29 19:54:26','Y','Y','Y','Y','N'
'241 G. AQUARII','Romanenko Enterprise',1749,'N','L','Y','Y','2015-06-21 23:11:06','Y','Y','Y','Y','N'
'25 ARIETIS','Baker Orbital',143,'N','M','Y','N','2016-01-12 23:04:08','N','Y','Y','Y','N'
'25 ARIETIS','Carrasco Settlement',439,'N','L','Y','N','2016-01-12 23:15:28','Y','Y','Y','Y','Y'
'25 ARIETIS','Kwolek Platform',202,'N','M','Y','N','2016-01-14 03:49:10','N','N','Y','Y','N'
'25 ARIETIS','Lazutkin Orbital',201,'N','M','Y','N','2016-01-14 03:46:43','N','N','Y','Y','N'
'25 D2 CANCRI','Bosch Enterprise',720,'N','M','Y','N','2015-07-17 21:02:32','N','Y','Y','Y','N'
'25 D2 CANCRI','Doi Station',485,'Y','L','Y','Y','2015-07-17 21:02:03','Y','Y','Y','Y','N'
'25 D2 CANCRI','Lysenko Dock',1558,'N','M','N','N','2015-07-17 21:02:54','Y','N','Y','Y','N'
'25 G. CANIS MINORIS','Abasheli Terminal',2638,'N','M','Y','N','2015-11-27 22:32:21','Y','N','Y','Y','N'
'25 NU-2 DRACONIS','Avicenna City',1894,'Y','L','Y','Y','2015-05-10 04:08:22','Y','Y','Y','Y','N'
'26 ALPHA MONOCEROTIS','Hennepin Enterprise',543,'N','M','Y','N','2015-07-17 21:03:48','N','N','Y','Y','N'
'26 ALPHA MONOCEROTIS','Hinz Dock',211168,'Y','M','Y','N','2015-07-17 21:04:32','Y','Y','Y','N','N'
'26 ALPHA MONOCEROTIS','Nehsi Hub',2934,'Y','L','Y','Y','2015-07-17 21:04:09','Y','Y','Y','Y','N'
'26 DRACONIS','Veach Plant',749,'Y','M','Y','N','2015-08-31 14:18:14','Y','Y','Y','Y','N'
'26 OPHIUCHI','Armstrong Gateway',547,'N','M','Y','N','2015-05-13 12:26:10','N','Y','Y','Y','N'
'26 OPHIUCHI','Bogdanov Prospect',0,'?','?','Y','?','2016-01-03 17:12:03','?','?','?','?','?'
'26 OPHIUCHI','Locke Market',973,'Y','L','Y','Y','2016-01-08 21:56:12','Y','Y','Y','Y','N'
'26 OPHIUCHI','Readdy Gateway',311,'N','M','Y','N','2015-04-21 02:00:20','N','N','N','Y','N'
'26 OPHIUCHI','Roentgen Ring',1640,'Y','L','Y','Y','2015-10-10 16:16:10','Y','Y','Y','Y','N'
'27 B1 CYGNI','Sharma Platform',2308,'Y','L','Y','Y','2015-05-04 00:03:28','Y','Y','Y','Y','N'
'27 B1 CYGNI','Stein Survey',0,'?','?','Y','?','2016-01-12 15:22:00','?','?','?','?','?'
'27 G. CAELI','Aldiss Bastion',3316,'?','L','Y','N','2016-01-10 15:35:29','Y','Y','Y','Y','Y'
'27 G. CAELI','Fraunhofer Gateway',1991,'Y','L','Y','Y','2015-06-21 23:01:46','Y','Y','Y','Y','N'
'27 G. CAELI','Homer Hub',209,'N','L','Y','Y','2015-03-19 16:28:30','Y','Y','Y','Y','N'
'27 G. CAELI','Lasswitz Gateway',0,'?','?','Y','?','2016-01-10 14:28:02','?','?','?','?','?'
'27 G. CAELI','Mcdermott Vision',320,'Y','L','Y','Y','2015-06-21 23:01:46','Y','Y','Y','Y','N'
'27 G. CAELI','Michell Hub',3597,'N','M','Y','N','2015-06-21 23:01:46','N','N','Y','Y','N'
'27 G. CAELI','Weaver Terminal',860,'N','L','Y','Y','2015-06-21 23:01:46','Y','Y','Y','Y','N'
'27 G. CAELI','Whitcomb Ring',3612,'N','M','Y','N','2015-06-21 23:01:46','N','N','N','Y','N'
'27 KAPPA PERSEI','Bakewell Market',454227,'Y','L','Y','Y','2015-07-17 21:08:08','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Bhabha Orbital',454879,'N','L','Y','Y','2015-07-17 21:08:31','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Brandenstein Terminal',454882,'N','L','Y','Y','2015-07-17 21:09:08','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Conway Port',640,'N','M','Y','N','2015-07-17 21:06:16','N','N','Y','Y','N'
'27 KAPPA PERSEI','Ostwald Station',501,'N','M','Y','N','2015-07-17 21:05:49','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Parmitano Enterprise',2877,'Y','M','Y','N','2015-07-17 21:07:26','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Scully-Power Station',837,'N','M','Y','N','2015-07-17 21:06:34','N','N','Y','Y','N'
'27 KAPPA PERSEI','Stephenson Hub',1211,'N','M','Y','N','2015-07-17 21:07:02','Y','Y','Y','Y','N'
'27 KAPPA PERSEI','Zamka City',386,'Y','L','Y','Y','2015-07-17 21:05:23','Y','Y','Y','Y','N'
'28 BETA SERPENTIS','Darnielle Hub',1822,'N','M','Y','N','2015-07-17 21:09:50','Y','N','Y','Y','N'
'28 BETA SERPENTIS','Diophantus Station',3438,'N','M','Y','N','2015-07-17 21:10:04','N','N','Y','Y','N'
'28 DORADUS','Haro Port',2416,'N','M','Y','N','2015-11-29 22:35:12','N','N','Y','Y','N'
'28 DORADUS','Stephan Enterprise',2447,'Y','M','Y','N','2015-11-29 22:35:55','Y','Y','Y','N','N'
'28 OMEGA PISCIUM','Hassanein Dock',0,'N','M','Y','N','2015-10-10 16:16:11','N','N','Y','Y','N'
'29 ARIETIS','Buckland Station',223,'N','M','Y','N','2015-06-01 02:02:01','N','Y','Y','Y','N'
'29 ARIETIS','Coats Station',651,'Y','M','Y','N','2015-06-01 02:02:01','Y','Y','Y','N','N'
'29 ARIETIS','Glenn Enterprise',947,'N','M','Y','N','2015-06-01 02:02:01','N','N','Y','Y','N'
'29 CETI','Crown Port',248,'N','M','Y','N','2015-04-29 13:31:09','N','N','Y','Y','N'
'29 CETI','Rusch Dock',1048,'N','L','Y','Y','2015-04-29 13:33:43','Y','Y','Y','Y','N'
'3 BETA LACERTAE','Griffin Survey',0,'N','M','N','N','2015-10-10 16:16:11','Y','N','Y','Y','N'
'3 BETA LACERTAE','Stiegler Terminal',0,'Y','L','Y','Y','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'3 CORVI','Herbert Dock',4730,'N','M','Y','N','2015-07-17 21:11:26','N','N','N','Y','N'
'3 CORVI','Lichtenberg Dock',4691,'Y','L','Y','Y','2015-07-17 21:11:43','Y','Y','Y','Y','N'
'3 CORVI','Quimper Camp',0,'?','L','Y','N','2015-12-25 18:24:44','Y','?','?','?','?'
'3 UPSILON OPHIUCHI','Hendel Station',152050,'Y','L','Y','Y','2015-10-29 18:30:30','Y','Y','Y','Y','N'
'3 UPSILON OPHIUCHI','Maury Survey',0,'?','L','Y','N','2016-01-03 17:54:06','Y','?','?','?','Y'
'30 CETI','Lopez de Villalobos Landing',0,'?','L','Y','N','2015-12-24 23:27:46','Y','?','?','?','?'
'30 CETI','Quaglia Base',0,'?','L','Y','N','2015-12-25 00:06:39','Y','?','?','?','?'
'30 CETI','Qureshi Laboratory',6666,'N','M','Y','N','2015-10-10 16:16:11','Y','N','N','Y','N'
'30 CETI','Schiaparelli Vision',3639,'N','L','Y','Y','2015-03-19 18:39:10','Y','Y','Y','Y','N'
'30 LYNCIS','Euclid Colony',0,'N','M','Y','N','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'30 SERPENTIS','Webb Vision',0,'N','M','Y','N','2015-10-10 16:16:11','N','N','Y','Y','N'
'30 SERPENTIS','Weinbaum Arena',0,'N','M','Y','N','2015-10-10 16:16:11','N','Y','Y','Y','N'
'31 AQUILAE','Compton Hub',4646,'Y','L','Y','Y','2015-04-30 14:31:17','Y','Y','Y','Y','N'
'31 AQUILAE','Hannu Dock',4820,'N','M','Y','N','2015-05-03 17:14:09','N','N','Y','Y','N'
'31 AQUILAE','Ingstad Enterprise',4691,'Y','M','Y','N','2015-03-13 21:48:28','Y','Y','Y','N','N'
'31 AQUILAE','Isherwood Gateway',4622,'N','L','Y','Y','2015-06-21 23:11:06','Y','Y','Y','Y','N'
'31 AQUILAE','Killough Orbital',4621,'N','L','Y','Y','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'31 AQUILAE','Laird Gateway',4720,'Y','M','Y','N','2015-03-13 21:48:28','Y','Y','Y','N','N'
'31 AQUILAE','Merchiston Terminal',4691,'Y','M','Y','N','2015-06-21 23:11:06','N','Y','Y','Y','N'
'31 AQUILAE','Nearchus Hub',4646,'N','M','Y','N','2015-03-14 04:11:30','N','N','Y','Y','N'
'31 AQUILAE','Russo Dock',4547,'Y','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'31 AQUILAE','Svavarsson Landing',0,'?','?','Y','?','2016-01-06 23:04:03','?','?','?','?','?'
'31 AQUILAE','Zoline Base',0,'?','L','?','N','2016-01-02 19:26:09','Y','?','?','?','Y'
'31 ARIETIS','Cooper Relay',0,'?','L','Y','N','2016-01-05 20:24:12','Y','?','?','?','Y'
'31 ARIETIS','Ham Enterprise',10525,'N','M','Y','N','2015-07-02 12:40:36','N','N','Y','Y','N'
'31 ARIETIS','Quimby Platform',10439,'N','M','Y','N','2015-07-02 12:48:12','N','N','Y','Y','N'
'31 BETA LEONIS MINORIS','Cenker Base',0,'N','M','Y','N','2015-10-10 16:16:11','N','N','Y','Y','N'
'31 BETA LEONIS MINORIS','Volynov Colony',0,'N','M','Y','N','2015-10-10 16:16:11','N','Y','Y','Y','N'
'31 CEPHEI','Selous Landing',0,'N','M','Y','N','2015-10-10 16:16:11','Y','N','Y','Y','N'
'31 CEPHEI','Zoline Port',0,'N','M','Y','N','2015-10-10 16:16:11','Y','N','Y','Y','N'
'31 EPSILON LIBRAE','Dorsey Terminal',469,'Y','L','Y','Y','2015-07-17 21:13:56','Y','Y','Y','Y','N'
'31 EPSILON LIBRAE','Mieville Port',497077,'N','M','Y','N','2015-07-17 21:14:26','Y','N','Y','Y','N'
'31 EPSILON LIBRAE','Sleator''s Folly',497325,'N','L','Y','N','2016-01-09 12:16:41','Y','Y','Y','Y','Y'
'31 EPSILON LIBRAE','Steinmuller Dock',497039,'N','M','Y','N','2015-07-17 21:14:50','Y','Y','Y','Y','N'
'31 VULPECULAE','Erdos Relay',0,'Y','M','Y','N','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'32 C PISCIUM','Cayley Orbital',223,'N','M','Y','N','2015-05-25 15:10:53','Y','N','Y','Y','N'
'32 C PISCIUM','Eyharts Enterprise',188,'N','L','Y','Y','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'32 C PISCIUM','Herrington Enterprise',188,'N','M','Y','N','2015-05-25 15:10:53','N','Y','Y','Y','N'
'32 L PERSEI','Jeury Station',2926,'N','M','Y','N','2015-07-17 21:15:54','N','N','Y','N','N'
'32 L PERSEI','Simak Enterprise',2463,'Y','M','Y','N','2015-07-17 21:15:36','Y','Y','Y','N','N'
'32 MU SERPENTIS','Herodotus Dock',1475,'Y','L','Y','Y','2015-10-10 16:16:11','Y','Y','Y','Y','N'
'33 BOOTIS','Schouten Hub',0,'Y','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'33 G. ANTLIA','Peano Platform',0,'N','M','Y','N','2015-10-10 16:16:12','Y','N','Y','Y','N'
'33 G. CANIS MAJORIS','Wiley Dock',21766,'Y','L','Y','Y','2015-07-17 21:16:57','Y','Y','Y','Y','N'
'33 SEXTANTIS','Covey Hub',1741,'N','M','Y','N','2015-06-21 23:03:56','N','Y','Y','Y','N'
'33 SEXTANTIS','Crippen Port',1045,'Y','L','Y','Y','2015-03-23 05:22:15','Y','Y','Y','Y','N'
'33 SEXTANTIS','Murray Gateway',244,'N','L','Y','Y','2015-06-21 23:03:56','Y','Y','Y','Y','N'
'33 SEXTANTIS','Padalka City',308,'N','L','Y','Y','2015-04-29 13:55:59','Y','Y','Y','Y','N'
'33 SEXTANTIS','Sacco Orbital',439,'N','L','Y','Y','2015-06-21 23:03:56','Y','Y','Y','Y','N'
'33 THETA CASSIOPEIAE','Kekule Landing',0,'N','M','Y','N','2015-10-10 16:16:12','Y','N','Y','Y','N'
'34 PEGASI','Henderson Dock',993,'Y','L','Y','Y','2015-06-21 23:07:36','Y','Y','Y','Y','N'
'34 PEGASI','Marques Forum',0,'?','L','Y','N','2015-12-28 13:15:35','Y','?','?','?','?'
'34 PEGASI','Morris Vision',4073,'Y','M','Y','N','2015-08-20 23:47:53','Y','Y','Y','Y','N'
'34 PEGASI','Ozanne Vision',464,'Y','M','Y','N','2015-05-06 16:52:40','Y','Y','Y','N','N'
'34 PEGASI','Rayhan Al-Biruni Orbital',465,'Y','L','Y','Y','2015-08-21 00:16:27','Y','Y','Y','Y','N'
'34 PEGASI','Webb Port',262,'Y','L','Y','Y','2015-06-20 08:28:42','Y','Y','Y','Y','N'
'34 PEGASI','Weiss Orbital',328,'Y','L','Y','Y','2015-06-20 08:18:36','Y','Y','Y','Y','N'
'34 PEGASI','Williams City',2744,'Y','M','Y','N','2015-08-20 23:55:17','N','N','Y','N','N'
'35 CETI','Cassidy Enterprise',2057,'Y','M','N','N','2015-10-10 16:16:12','N','Y','Y','Y','N'
'35 CETI','Farrer Landing',2951,'Y','L','Y','Y','2015-03-20 16:24:11','Y','Y','Y','Y','N'
'35 DRACONIS','Conway Dock',3243,'Y','L','Y','Y','2015-05-02 02:00:12','Y','Y','Y','Y','N'
'35 DRACONIS','Normand Enterprise',5815,'Y','M','Y','N','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'35 LEONIS','Blaha Hub',3381,'N','M','N','N','2015-05-13 12:03:48','N','N','Y','Y','N'
'35 LEONIS','Oleskiw Gateway',2244,'N','M','N','N','2015-10-10 16:16:12','N','Y','Y','Y','N'
'35 LEONIS','Potrykus City',1748,'Y','L','Y','Y','2015-06-21 23:08:26','Y','Y','Y','Y','N'
'35 LEONIS MINORIS','Bondar Enterprise',1174,'Y','M','Y','N','2015-06-22 11:47:34','Y','Y','Y','N','N'
'35 LEONIS MINORIS','Zholobov Settlement',225,'Y','M','N','N','2015-05-13 10:51:52','Y','Y','Y','Y','N'
'36 ANDROMEDAE','Dyson Station',13049,'Y','L','Y','Y','2015-07-17 21:17:41','Y','Y','Y','Y','N'
'36 ANDROMEDAE','Heisenberg Ring',12966,'N','L','Y','Y','2015-07-17 21:18:06','Y','Y','Y','Y','N'
'36 ANDROMEDAE','Herzfeld Terminal',13318,'Y','L','Y','Y','2015-07-17 21:18:28','Y','Y','Y','Y','N'
'36 DORADUS','Al-Jazari City',155990,'N','M','Y','N','2015-07-17 21:22:45','N','Y','Y','Y','N'
'36 DORADUS','Coulomb Landing',0,'?','L','?','N','2015-12-27 01:55:18','Y','?','?','?','?'
'36 DORADUS','Dyson Terminal',156415,'N','M','Y','N','2015-07-17 21:20:40','N','Y','Y','Y','N'
'36 DORADUS','Gardner Dock',156009,'N','L','Y','Y','2015-07-17 21:22:23','Y','Y','Y','Y','N'
'36 DORADUS','Guidoni Port',156448,'N','M','Y','N','2015-07-17 21:21:00','Y','Y','Y','Y','N'
'36 DORADUS','Hadfield Station',156364,'N','M','Y','N','2015-07-17 21:21:28','N','Y','Y','Y','N'
'36 DORADUS','Pudwill Gorie Dock',1175,'Y','L','Y','Y','2015-07-17 21:19:25','Y','Y','Y','Y','N'
'36 DORADUS','Shargin Dock',156000,'N','L','Y','Y','2015-07-17 21:21:55','Y','Y','Y','Y','N'
'36 DORADUS','Stephenson Terminal',156414,'N','M','Y','N','2015-07-17 21:20:10','N','Y','Y','Y','N'
'36 DORADUS','Wang Port',2155,'N','L','Y','Y','2015-07-17 21:19:48','Y','Y','Y','Y','N'
'36 OPHIUCHI','Katzenstein Dock',4218858,'Y','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'36 OPHIUCHI','Lunan Holdings',4218767,'N','M','N','N','2015-10-10 16:16:12','N','Y','Y','Y','N'
'36 OPHIUCHI','Watts Stop',36580,'N','L','Y','N','2015-12-23 17:57:46','Y','Y','Y','Y','Y'
'36 OPHIUCHI','Weinbaum City',4218840,'Y','M','N','N','2015-06-21 23:08:05','N','Y','Y','Y','N'
'36 OPHIUCHI','Yolen Works',593,'N','L','Y','N','2015-12-23 17:57:46','Y','Y','Y','Y','Y'
'36 PERSEI','Abasheli Ring',0,'N','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'36 PERSEI','Alexander Terminal',0,'Y','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'36 PERSEI','Busch Port',0,'N','M','Y','N','2015-10-10 16:16:12','N','N','Y','Y','N'
'36 PERSEI','Herreshoff Hub',0,'N','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'36 PERSEI','Mitra Terminal',0,'N','M','Y','N','2015-10-10 16:16:12','N','N','Y','Y','N'
'36 PERSEI','Rodrigues Dock',0,'Y','L','Y','Y','2015-10-10 16:16:12','Y','Y','Y','Y','N'
'36 URSAE MAJORIS','Aristotle Platform',6282,'N','M','Y','N','2015-03-18 06:51:16','Y','N','Y','Y','N'
